property_master_id,city,property_type,feature_changed,scenario,original_value,counterfactual_value,baseline_prediction,counterfactual_prediction,delta_price,delta_percent,validity
PROP-B0FC8841569E,Chennai,Independent House,bhk,2 BHK,1,2,6269276.5,6932775.5,663499.0,10.579999923706055,VALID
PROP-B0FC8841569E,Chennai,Independent House,bhk,3 BHK,1,3,6269276.5,8530177.0,2260900.5,36.060001373291016,VALID
PROP-B0FC8841569E,Chennai,Independent House,bhk,4 BHK,1,4,6269276.5,11132718.0,4863441.5,77.58000183105469,VALID
PROP-B0FC8841569E,Chennai,Independent House,bhk,5 BHK,1,5,6269276.5,11409556.0,5140279.5,81.98999786376953,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bhk,1 BHK,3,1,11126201.0,8167217.5,-2958984.0,-26.59000015258789,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bhk,2 BHK,3,2,11126201.0,10829788.0,-296413.0,-2.6600000858306885,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bhk,3 BHK,3,3,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bhk,4 BHK,3,4,11126201.0,13394600.0,2268399.0,20.389999389648438,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bhk,5 BHK,3,5,11126201.0,15395580.0,4269379.0,38.369998931884766,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bhk,1 BHK,6,1,27380700.0,11539931.0,-15840769.0,-57.849998474121094,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bhk,2 BHK,6,2,27380700.0,19651064.0,-7729636.0,-28.229999542236328,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bhk,3 BHK,6,3,27380700.0,23066056.0,-4314644.0,-15.760000228881836,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bhk,4 BHK,6,4,27380700.0,27336868.0,-43832.0,-0.1599999964237213,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bhk,5 BHK,6,5,27380700.0,24645512.0,-2735187.75,-9.989999771118164,VALID
PROP-1F790EFD8125,Pune,Apartment,bathrooms,1 Bathrooms,2,1,1847878.25,1883715.375,35837.12109375,1.940000057220459,VALID
PROP-1F790EFD8125,Pune,Apartment,bathrooms,2 Bathrooms,2,2,1847878.25,1847878.25,0.0,0.0,VALID
PROP-1F790EFD8125,Pune,Apartment,bathrooms,3 Bathrooms,2,3,1847878.25,2193696.5,345818.25,18.709999084472656,VALID
PROP-731A2F56E657,Delhi,Apartment,bathrooms,1 Bathrooms,2,1,3651072.5,3851108.25,200035.765625,5.480000019073486,VALID
PROP-731A2F56E657,Delhi,Apartment,bathrooms,2 Bathrooms,2,2,3651072.5,3651072.75,0.0,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,bathrooms,3 Bathrooms,2,3,3651072.5,3499151.25,-151921.25,-4.159999847412109,VALID
PROP-B0FC8841569E,Chennai,Independent House,bathrooms,2 Bathrooms,3,2,6269276.5,5997906.5,-271370.0,-4.329999923706055,VALID
PROP-B0FC8841569E,Chennai,Independent House,bathrooms,3 Bathrooms,3,3,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,bathrooms,4 Bathrooms,3,4,6269276.5,4776045.5,-1493231.0,-23.81999969482422,VALID
